sampling_point_id,begin_position,end_position,value,validation_flag,verification_flag
SPO_NO0057A_9_42,2020-08-24T10:00:00+01:00,2020-08-24T11:00:00+01:00,51.3010244542,1,1
SPO_NO0057A_9_42,2020-08-19T10:00:00+01:00,2020-08-19T11:00:00+01:00,45.5273394565,1,1
SPO_NO0057A_9_42,2020-08-19T23:00:00+01:00,2020-08-20T00:00:00+01:00,10.6205773787,1,1
SPO_NO0057A_9_42,2020-08-24T09:00:00+01:00,2020-08-24T10:00:00+01:00,70.6947949485,1,1
SPO_NO0057A_9_42,2020-08-21T14:00:00+01:00,2020-08-21T15:00:00+01:00,98.1139356276,1,1
SPO_NO0057A_9_42,2020-08-22T05:00:00+01:00,2020-08-22T06:00:00+01:00,9.9430598477,1,1
SPO_NO0057A_9_42,2020-08-22T18:00:00+01:00,2020-08-22T19:00:00+01:00,17.1735248642,1,1
SPO_NO0057A_9_42,2020-08-20T11:00:00+01:00,2020-08-20T12:00:00+01:00,63.1658128321,1,1
SPO_NO0057A_9_42,2020-08-19T05:00:00+01:00,2020-08-19T06:00:00+01:00,142.5708770292,1,1
SPO_NO0057A_9_42,2020-08-23T03:00:00+01:00,2020-08-23T04:00:00+01:00,7.6150241861,1,1
SPO_NO0057A_9_42,2020-08-20T21:00:00+01:00,2020-08-20T22:00:00+01:00,17.2479456779,1,1
SPO_NO0057A_9_42,2020-08-19T12:00:00+01:00,2020-08-19T13:00:00+01:00,62.9352017657,1,1
SPO_NO0057A_9_42,2020-08-24T02:00:00+01:00,2020-08-24T03:00:00+01:00,25.1211520091,1,1
SPO_NO0057A_9_42,2020-08-21T04:00:00+01:00,2020-08-21T05:00:00+01:00,87.1849960349,1,1
SPO_NO0057A_9_42,2020-08-25T12:00:00+01:00,2020-08-25T13:00:00+01:00,62.509394686,1,1
SPO_NO0057A_9_42,2020-08-27T08:00:00+01:00,2020-08-27T09:00:00+01:00,110.2081588566,1,1
SPO_NO0057A_9_42,2020-08-27T10:00:00+01:00,2020-08-27T11:00:00+01:00,103.0193938489,1,1
SPO_NO0057A_9_42,2020-08-22T16:00:00+01:00,2020-08-22T17:00:00+01:00,35.4682389885,1,1
SPO_NO0057A_9_42,2020-08-26T02:00:00+01:00,2020-08-26T03:00:00+01:00,22.0071643191,1,1
SPO_NO0057A_9_42,2020-08-22T20:00:00+01:00,2020-08-22T21:00:00+01:00,17.6156545193,1,1
SPO_NO0057A_9_42,2020-08-27T03:00:00+01:00,2020-08-27T04:00:00+01:00,20.9976024322,1,1
SPO_NO0057A_9_42,2020-08-25T09:00:00+01:00,2020-08-25T10:00:00+01:00,64.678576968,1,1
SPO_NO0057A_9_42,2020-08-22T12:00:00+01:00,2020-08-22T13:00:00+01:00,36.1084519077,1,1
SPO_NO0057A_9_42,2020-08-20T17:00:00+01:00,2020-08-20T18:00:00+01:00,40.9734837364,1,1
SPO_NO0057A_9_42,2020-08-18T22:00:00+01:00,2020-08-18T23:00:00+01:00,68.4198581353,1,1
SPO_NO0057A_9_42,2020-08-19T04:00:00+01:00,2020-08-19T05:00:00+01:00,62.6271861523,1,1
SPO_NO0057A_9_42,2020-08-26T03:00:00+01:00,2020-08-26T04:00:00+01:00,18.0859432347,1,1
SPO_NO0057A_9_42,2020-08-18T21:00:00+01:00,2020-08-18T22:00:00+01:00,96.4057380111,1,1
SPO_NO0057A_9_42,2020-08-24T03:00:00+01:00,2020-08-24T04:00:00+01:00,25.5602790919,1,1
SPO_NO0057A_9_42,2020-08-26T10:00:00+01:00,2020-08-26T11:00:00+01:00,77.1966749401,1,1
SPO_NO0057A_9_42,2020-08-21T19:00:00+01:00,2020-08-21T20:00:00+01:00,27.7739484457,1,1
SPO_NO0057A_9_42,2020-08-23T23:00:00+01:00,2020-08-24T00:00:00+01:00,81.3367996902,1,1
SPO_NO0057A_9_42,2020-08-21T07:00:00+01:00,2020-08-21T08:00:00+01:00,91.3347155053,1,1
SPO_NO0057A_9_42,2020-08-21T17:00:00+01:00,2020-08-21T18:00:00+01:00,29.9456656845,1,1
SPO_NO0057A_9_42,2020-08-26T19:00:00+01:00,2020-08-26T20:00:00+01:00,152.4589947208,1,1
SPO_NO0057A_9_42,2020-08-22T23:00:00+01:00,2020-08-23T00:00:00+01:00,10.4350834765,1,1
SPO_NO0057A_9_42,2020-08-24T06:00:00+01:00,2020-08-24T07:00:00+01:00,150.2323342454,1,1
SPO_NO0057A_9_42,2020-08-19T06:00:00+01:00,2020-08-19T07:00:00+01:00,83.7210367957,1,1
SPO_NO0057A_9_42,2020-08-27T01:00:00+01:00,2020-08-27T02:00:00+01:00,33.2028657497,1,1
SPO_NO0057A_9_42,2020-08-18T20:00:00+01:00,2020-08-18T21:00:00+01:00,28.8992476975,1,1
SPO_NO0057A_9_42,2020-08-24T20:00:00+01:00,2020-08-24T21:00:00+01:00,32.5906566469,1,1
SPO_NO0057A_9_42,2020-08-25T13:00:00+01:00,2020-08-25T14:00:00+01:00,55.3190070597,1,1
SPO_NO0057A_9_42,2020-08-23T19:00:00+01:00,2020-08-23T20:00:00+01:00,39.6990336397,1,1
SPO_NO0057A_9_42,2020-08-24T17:00:00+01:00,2020-08-24T18:00:00+01:00,62.2234702569,1,1
SPO_NO0057A_9_42,2020-08-23T10:00:00+01:00,2020-08-23T11:00:00+01:00,19.4035641494,1,1
SPO_NO0057A_9_42,2020-08-26T16:00:00+01:00,2020-08-26T17:00:00+01:00,52.3612687349,1,1
SPO_NO0057A_9_42,2020-08-10T23:00:00+01:00,2020-08-11T00:00:00+01:00,37.4560545487,1,1
SPO_NO0057A_9_42,2020-08-14T13:00:00+01:00,2020-08-14T14:00:00+01:00,54.5088537148,1,1
SPO_NO0057A_9_42,2020-08-14T12:00:00+01:00,2020-08-14T13:00:00+01:00,162.3393770364,1,1
SPO_NO0057A_9_42,2020-08-12T11:00:00+01:00,2020-08-12T12:00:00+01:00,33.482587673,1,1
SPO_NO0057A_9_42,2020-08-13T13:00:00+01:00,2020-08-13T14:00:00+01:00,1923.7639791012,-1,1
SPO_NO0057A_9_42,2020-08-14T22:00:00+01:00,2020-08-14T23:00:00+01:00,8.3708699295,1,1
SPO_NO0057A_9_42,2020-08-15T00:00:00+01:00,2020-08-15T01:00:00+01:00,9.0279602556,1,1
SPO_NO0057A_9_42,2020-08-14T08:00:00+01:00,2020-08-14T09:00:00+01:00,1804.3658720927,-1,1
SPO_NO0057A_9_42,2020-08-13T00:00:00+01:00,2020-08-13T01:00:00+01:00,9.2327869155,1,1
SPO_NO0057A_9_42,2020-08-10T18:00:00+01:00,2020-08-10T19:00:00+01:00,24.6137232233,1,1
SPO_NO0057A_9_42,2020-08-15T08:00:00+01:00,2020-08-15T09:00:00+01:00,20.4837561351,1,1
SPO_NO0057A_9_42,2020-08-11T12:00:00+01:00,2020-08-11T13:00:00+01:00,78.7704087242,1,1
SPO_NO0057A_9_42,2020-08-14T06:00:00+01:00,2020-08-14T07:00:00+01:00,2170.708372812,-1,1
SPO_NO0057A_9_42,2020-08-15T09:00:00+01:00,2020-08-15T10:00:00+01:00,21.5671849916,1,1
SPO_NO0057A_9_42,2020-08-12T00:00:00+01:00,2020-08-12T01:00:00+01:00,37.8033352532,1,1
SPO_NO0057A_9_42,2020-08-13T20:00:00+01:00,2020-08-13T21:00:00+01:00,2019.6958956343,-1,1
SPO_NO0057A_9_42,2020-08-12T16:00:00+01:00,2020-08-12T17:00:00+01:00,33.4664776067,1,1
SPO_NO0057A_9_42,2020-08-13T02:00:00+01:00,2020-08-13T03:00:00+01:00,55.2853512806,1,1
SPO_NO0057A_9_42,2020-08-14T04:00:00+01:00,2020-08-14T05:00:00+01:00,2114.895456331,-1,1
SPO_NO0057A_9_42,2020-08-13T05:00:00+01:00,2020-08-13T06:00:00+01:00,141.6066625985,1,1
SPO_NO0057A_9_42,2020-08-12T02:00:00+01:00,2020-08-12T03:00:00+01:00,33.5115886129,1,1
SPO_NO0057A_9_42,2020-08-11T04:00:00+01:00,2020-08-11T05:00:00+01:00,64.440953722,1,1
SPO_NO0057A_9_42,2020-08-11T15:00:00+01:00,2020-08-11T16:00:00+01:00,53.260658681,1,1
SPO_NO0057A_9_42,2020-08-11T02:00:00+01:00,2020-08-11T03:00:00+01:00,26.5171137995,1,1
SPO_NO0057A_9_42,2020-08-22T22:00:00+01:00,2020-08-22T23:00:00+01:00,10.4319538829,1,1
SPO_NO0057A_9_42,2020-08-19T02:00:00+01:00,2020-08-19T03:00:00+01:00,18.524409967,1,1
SPO_NO0057A_9_42,2020-08-27T04:00:00+01:00,2020-08-27T05:00:00+01:00,80.0982939259,1,1
SPO_NO0057A_9_42,2020-08-25T15:00:00+01:00,2020-08-25T16:00:00+01:00,63.8281437851,1,1
SPO_NO0057A_9_42,2020-08-27T05:00:00+01:00,2020-08-27T06:00:00+01:00,132.2216401483,1,1
SPO_NO0057A_9_42,2020-08-25T01:00:00+01:00,2020-08-25T02:00:00+01:00,51.1352656508,1,1
SPO_NO0057A_9_42,2020-08-25T08:00:00+01:00,2020-08-25T09:00:00+01:00,72.3046170868,1,1
SPO_NO0057A_9_42,2020-08-23T21:00:00+01:00,2020-08-23T22:00:00+01:00,49.7303103089,1,1
SPO_NO0057A_9_42,2020-08-26T01:00:00+01:00,2020-08-26T02:00:00+01:00,38.7915790084,1,1
SPO_NO0057A_9_42,2020-08-14T20:00:00+01:00,2020-08-14T21:00:00+01:00,27.493087613,1,1
SPO_NO0057A_9_42,2020-08-15T03:00:00+01:00,2020-08-15T04:00:00+01:00,7.1097373524,1,1
SPO_NO0057A_9_42,2020-08-13T09:00:00+01:00,2020-08-13T10:00:00+01:00,1515.2601636333,-1,1
SPO_NO0057A_9_42,2020-08-12T03:00:00+01:00,2020-08-12T04:00:00+01:00,38.2220995026,1,1
SPO_NO0057A_9_42,2020-08-10T16:00:00+01:00,2020-08-10T17:00:00+01:00,48.8373837152,1,1
SPO_NO0057A_9_42,2020-08-15T21:00:00+01:00,2020-08-15T22:00:00+01:00,13.6799844746,1,1
SPO_NO0057A_9_42,2020-08-16T02:00:00+01:00,2020-08-16T03:00:00+01:00,8.3218561145,1,1
SPO_NO0057A_9_42,2020-08-16T14:00:00+01:00,2020-08-16T15:00:00+01:00,31.9232637683,1,1
SPO_NO0057A_9_42,2020-08-16T12:00:00+01:00,2020-08-16T13:00:00+01:00,15.0720739789,1,1
SPO_NO0057A_9_42,2020-08-16T11:00:00+01:00,2020-08-16T12:00:00+01:00,17.8709704436,1,1
SPO_NO0057A_9_42,2020-08-18T02:00:00+01:00,2020-08-18T03:00:00+01:00,21.3899162257,1,1
SPO_NO0057A_9_42,2020-08-17T22:00:00+01:00,2020-08-17T23:00:00+01:00,70.7338532335,1,1
SPO_NO0057A_9_42,2020-08-23T22:00:00+01:00,2020-08-23T23:00:00+01:00,51.0413338373,1,1
SPO_NO0057A_9_42,2020-08-20T10:00:00+01:00,2020-08-20T11:00:00+01:00,61.20230904,1,1
SPO_NO0057A_9_42,2020-08-26T20:00:00+01:00,2020-08-26T21:00:00+01:00,127.6048597209,1,1
SPO_NO0057A_9_42,2020-08-19T07:00:00+01:00,2020-08-19T08:00:00+01:00,132.615732615,1,1
SPO_NO0057A_9_42,2020-08-26T17:00:00+01:00,2020-08-26T18:00:00+01:00,48.6578885206,1,1
SPO_NO0057A_9_42,2020-08-21T11:00:00+01:00,2020-08-21T12:00:00+01:00,105.5080408697,1,1
SPO_NO0057A_9_42,2020-08-20T18:00:00+01:00,2020-08-20T19:00:00+01:00,46.4214806084,1,1
SPO_NO0057A_9_42,2020-08-24T21:00:00+01:00,2020-08-24T22:00:00+01:00,51.3393161392,1,1
SPO_NO0057A_9_42,2020-08-19T21:00:00+01:00,2020-08-19T22:00:00+01:00,15.6117660823,1,1
SPO_NO0057A_9_42,2020-08-23T18:00:00+01:00,2020-08-23T19:00:00+01:00,26.4026161628,1,1
SPO_NO0057A_9_42,2020-08-12T23:00:00+01:00,2020-08-13T00:00:00+01:00,11.1639178916,1,1
SPO_NO0057A_9_42,2020-08-11T20:00:00+01:00,2020-08-11T21:00:00+01:00,35.8879059119,1,1
SPO_NO0057A_9_42,2020-08-13T03:00:00+01:00,2020-08-13T04:00:00+01:00,46.2845327313,1,1
SPO_NO0057A_9_42,2020-08-12T07:00:00+01:00,2020-08-12T08:00:00+01:00,67.1334573225,1,1
SPO_NO0057A_9_42,2020-08-13T01:00:00+01:00,2020-08-13T02:00:00+01:00,18.8699874825,1,1
SPO_NO0057A_9_42,2020-08-13T07:00:00+01:00,2020-08-13T08:00:00+01:00,101.1113381123,1,1
SPO_NO0057A_9_42,2020-08-13T22:00:00+01:00,2020-08-13T23:00:00+01:00,2053.5648739554,-1,1
SPO_NO0057A_9_42,2020-08-13T14:00:00+01:00,2020-08-13T15:00:00+01:00,1947.1069607397,-1,1
SPO_NO0057A_9_42,2020-08-10T21:00:00+01:00,2020-08-10T22:00:00+01:00,58.6787780148,1,1
SPO_NO0057A_9_42,2020-08-14T09:00:00+01:00,2020-08-14T10:00:00+01:00,96.345415696,1,1
SPO_NO0057A_9_42,2020-08-14T10:00:00+01:00,2020-08-14T11:00:00+01:00,71.2305312103,1,1
SPO_NO0057A_9_42,2020-08-11T11:00:00+01:00,2020-08-11T12:00:00+01:00,72.3454131948,1,1
SPO_NO0057A_9_42,2020-08-12T20:00:00+01:00,2020-08-12T21:00:00+01:00,18.0286483297,1,1
SPO_NO0057A_9_42,2020-08-12T19:00:00+01:00,2020-08-12T20:00:00+01:00,26.3869978951,1,1
SPO_NO0057A_9_42,2020-08-12T14:00:00+01:00,2020-08-12T15:00:00+01:00,59.3964740217,1,1
SPO_NO0057A_9_42,2020-08-13T06:00:00+01:00,2020-08-13T07:00:00+01:00,127.8925826636,1,1
SPO_NO0057A_9_42,2020-08-11T19:00:00+01:00,2020-08-11T20:00:00+01:00,34.3912374799,1,1
SPO_NO0057A_9_42,2020-08-14T05:00:00+01:00,2020-08-14T06:00:00+01:00,2135.0708486009,-1,1
SPO_NO0057A_9_42,2020-08-15T16:00:00+01:00,2020-08-15T17:00:00+01:00,33.6806799587,1,1
SPO_NO0057A_9_42,2020-08-16T08:00:00+01:00,2020-08-16T09:00:00+01:00,15.2613885589,1,1
SPO_NO0057A_9_42,2020-08-15T17:00:00+01:00,2020-08-15T18:00:00+01:00,29.5959281463,1,1
SPO_NO0057A_9_42,2020-08-15T14:00:00+01:00,2020-08-15T15:00:00+01:00,37.9711959519,1,1
SPO_NO0057A_9_42,2020-08-15T11:00:00+01:00,2020-08-15T12:00:00+01:00,34.4998634812,1,1
SPO_NO0057A_9_42,2020-08-15T19:00:00+01:00,2020-08-15T20:00:00+01:00,17.7610182513,1,1
SPO_NO0057A_9_42,2020-08-15T23:00:00+01:00,2020-08-16T00:00:00+01:00,10.890693053,1,1
SPO_NO0057A_9_42,2020-08-15T20:00:00+01:00,2020-08-15T21:00:00+01:00,19.060835981,1,1
SPO_NO0057A_9_42,2020-08-16T00:00:00+01:00,2020-08-16T01:00:00+01:00,10.2501577413,1,1
SPO_NO0057A_9_42,2020-08-16T04:00:00+01:00,2020-08-16T05:00:00+01:00,6.824123672,1,1
SPO_NO0057A_9_42,2020-08-15T22:00:00+01:00,2020-08-15T23:00:00+01:00,11.3155688285,1,1
SPO_NO0057A_9_42,2020-08-15T10:00:00+01:00,2020-08-15T11:00:00+01:00,26.7411978356,1,1
SPO_NO0057A_9_42,2020-08-16T07:00:00+01:00,2020-08-16T08:00:00+01:00,14.6075913632,1,1
SPO_NO0057A_9_42,2020-08-16T13:00:00+01:00,2020-08-16T14:00:00+01:00,22.8492953765,1,1
SPO_NO0057A_9_42,2020-08-15T12:00:00+01:00,2020-08-15T13:00:00+01:00,37.3075717933,1,1
SPO_NO0057A_9_42,2020-08-16T03:00:00+01:00,2020-08-16T04:00:00+01:00,7.2496032987,1,1
SPO_NO0057A_9_42,2020-08-15T13:00:00+01:00,2020-08-15T14:00:00+01:00,43.1306668382,1,1
SPO_NO0057A_9_42,2020-08-16T01:00:00+01:00,2020-08-16T02:00:00+01:00,9.8250952015,1,1
SPO_NO0057A_9_42,2020-08-16T05:00:00+01:00,2020-08-16T06:00:00+01:00,7.692652023,1,1
SPO_NO0057A_9_42,2020-08-16T06:00:00+01:00,2020-08-16T07:00:00+01:00,11.3654872363,1,1
SPO_NO0057A_9_42,2020-08-16T10:00:00+01:00,2020-08-16T11:00:00+01:00,9.4483918646,1,1
SPO_NO0057A_9_42,2020-08-15T15:00:00+01:00,2020-08-15T16:00:00+01:00,39.487737124,1,1
SPO_NO0057A_9_42,2020-08-16T09:00:00+01:00,2020-08-16T10:00:00+01:00,10.7369286447,1,1
SPO_NO0057A_9_42,2020-08-20T19:00:00+01:00,2020-08-20T20:00:00+01:00,60.7988030235,1,1
SPO_NO0057A_9_42,2020-08-26T14:00:00+01:00,2020-08-26T15:00:00+01:00,66.0911630294,1,1
SPO_NO0057A_9_42,2020-08-26T00:00:00+01:00,2020-08-26T01:00:00+01:00,47.5089844138,1,1
SPO_NO0057A_9_42,2020-08-26T15:00:00+01:00,2020-08-26T16:00:00+01:00,50.3953495003,1,1
SPO_NO0057A_9_42,2020-08-28T02:00:00+01:00,2020-08-28T03:00:00+01:00,20.5652491331,1,1
SPO_NO0057A_9_42,2020-08-25T07:00:00+01:00,2020-08-25T08:00:00+01:00,117.4244171408,1,1
SPO_NO0057A_9_42,2020-08-19T14:00:00+01:00,2020-08-19T15:00:00+01:00,62.7405317063,1,1
SPO_NO0057A_9_42,2020-08-26T18:00:00+01:00,2020-08-26T19:00:00+01:00,61.3084306522,1,1
SPO_NO0057A_9_42,2020-08-21T10:00:00+01:00,2020-08-21T11:00:00+01:00,82.1979863973,1,1
SPO_NO0057A_9_42,2020-08-22T06:00:00+01:00,2020-08-22T07:00:00+01:00,19.7494995824,1,1
SPO_NO0057A_9_42,2020-08-25T14:00:00+01:00,2020-08-25T15:00:00+01:00,60.5545426236,1,1
SPO_NO0057A_9_42,2020-08-24T04:00:00+01:00,2020-08-24T05:00:00+01:00,77.2146804623,1,1
SPO_NO0057A_9_42,2020-08-25T16:00:00+01:00,2020-08-25T17:00:00+01:00,43.557309462,1,1
SPO_NO0057A_9_42,2020-08-21T20:00:00+01:00,2020-08-21T21:00:00+01:00,19.2817473345,1,1
SPO_NO0057A_9_42,2020-08-20T00:00:00+01:00,2020-08-20T01:00:00+01:00,10.4091903133,1,1
SPO_NO0057A_9_42,2020-08-23T06:00:00+01:00,2020-08-23T07:00:00+01:00,10.6748883633,1,1
SPO_NO0057A_9_42,2020-08-26T22:00:00+01:00,2020-08-26T23:00:00+01:00,61.1046433138,1,1
SPO_NO0057A_9_42,2020-08-27T14:00:00+01:00,2020-08-27T15:00:00+01:00,77.9425796522,1,1
SPO_NO0057A_9_42,2020-08-25T00:00:00+01:00,2020-08-25T01:00:00+01:00,52.439633876,1,1
SPO_NO0057A_9_42,2020-08-27T23:00:00+01:00,2020-08-28T00:00:00+01:00,40.6382417894,1,1
SPO_NO0057A_9_42,2020-08-27T15:00:00+01:00,2020-08-27T16:00:00+01:00,68.3457555442,1,1
SPO_NO0057A_9_42,2020-08-22T13:00:00+01:00,2020-08-22T14:00:00+01:00,36.1118011671,1,1
SPO_NO0057A_9_42,2020-08-23T14:00:00+01:00,2020-08-23T15:00:00+01:00,20.0701250815,1,1
SPO_NO0057A_9_42,2020-08-28T01:00:00+01:00,2020-08-28T02:00:00+01:00,23.8388981525,1,1
SPO_NO0057A_9_42,2020-08-27T17:00:00+01:00,2020-08-27T18:00:00+01:00,51.1139615555,1,1
SPO_NO0057A_9_42,2020-08-17T23:00:00+01:00,2020-08-18T00:00:00+01:00,46.2736190237,1,1
SPO_NO0057A_9_42,2020-08-17T09:00:00+01:00,2020-08-17T10:00:00+01:00,79.4441352448,1,1
SPO_NO0057A_9_42,2020-08-18T03:00:00+01:00,2020-08-18T04:00:00+01:00,34.8297244948,1,1
SPO_NO0057A_9_42,2020-08-17T19:00:00+01:00,2020-08-17T20:00:00+01:00,42.7711270657,1,1
SPO_NO0057A_9_42,2020-08-17T21:00:00+01:00,2020-08-17T22:00:00+01:00,100.8189924686,1,1
SPO_NO0057A_9_42,2020-08-17T16:00:00+01:00,2020-08-17T17:00:00+01:00,45.1237364917,1,1
SPO_NO0057A_9_42,2020-08-17T08:00:00+01:00,2020-08-17T09:00:00+01:00,106.0301434642,1,1
SPO_NO0057A_9_42,2020-08-17T17:00:00+01:00,2020-08-17T18:00:00+01:00,44.0510975827,1,1
SPO_NO0057A_9_42,2020-08-17T20:00:00+01:00,2020-08-17T21:00:00+01:00,109.6806929806,1,1
SPO_NO0057A_9_42,2020-08-18T00:00:00+01:00,2020-08-18T01:00:00+01:00,32.8547034318,1,1
SPO_NO0057A_9_42,2020-08-28T20:00:00+01:00,2020-08-28T21:00:00+01:00,60.4745950381,1,1
SPO_NO0057A_9_42,2020-08-11T06:00:00+01:00,2020-08-11T07:00:00+01:00,107.935328298,1,1
SPO_NO0057A_9_42,2020-08-14T16:00:00+01:00,2020-08-14T17:00:00+01:00,42.7202640077,1,1
SPO_NO0057A_9_42,2020-08-17T04:00:00+01:00,2020-08-17T05:00:00+01:00,52.1425368881,1,1
SPO_NO0057A_9_42,2020-08-09T23:00:00+01:00,2020-08-10T00:00:00+01:00,15.2429240916,1,1
SPO_NO0057A_9_42,2020-08-10T04:00:00+01:00,2020-08-10T05:00:00+01:00,26.3726320636,1,1
SPO_NO0057A_9_42,2020-08-06T16:00:00+01:00,2020-08-06T17:00:00+01:00,42.5091276173,1,1
SPO_NO0057A_9_42,2020-08-10T12:00:00+01:00,2020-08-10T13:00:00+01:00,74.9975821317,1,1
SPO_NO0057A_9_42,2020-08-08T14:00:00+01:00,2020-08-08T15:00:00+01:00,27.3508226498,1,1
SPO_NO0057A_9_42,2020-08-13T21:00:00+01:00,2020-08-13T22:00:00+01:00,2027.6193248009,-1,1
SPO_NO0057A_9_42,2020-08-14T15:00:00+01:00,2020-08-14T16:00:00+01:00,43.3556510915,1,1
SPO_NO0057A_9_42,2020-08-11T23:00:00+01:00,2020-08-12T00:00:00+01:00,45.520183948,1,1
SPO_NO0057A_9_42,2020-08-11T07:00:00+01:00,2020-08-11T08:00:00+01:00,128.07488437,1,1
SPO_NO0057A_9_42,2020-08-08T08:00:00+01:00,2020-08-08T09:00:00+01:00,26.5123283187,1,1
SPO_NO0057A_9_42,2020-08-18T01:00:00+01:00,2020-08-18T02:00:00+01:00,20.082993253,1,1
SPO_NO0057A_9_42,2020-08-17T18:00:00+01:00,2020-08-17T19:00:00+01:00,41.0300800259,1,1
SPO_NO0057A_9_42,2020-08-19T16:00:00+01:00,2020-08-19T17:00:00+01:00,41.6713040277,1,1
SPO_NO0057A_9_42,2020-08-28T08:00:00+01:00,2020-08-28T09:00:00+01:00,77.9367345239,1,1
SPO_NO0057A_9_42,2020-08-28T07:00:00+01:00,2020-08-28T08:00:00+01:00,89.5001551797,1,1
SPO_NO0057A_9_42,2020-08-28T12:00:00+01:00,2020-08-28T13:00:00+01:00,79.4627881569,1,1
SPO_NO0057A_9_42,2020-08-28T11:00:00+01:00,2020-08-28T12:00:00+01:00,75.7538702732,1,1
SPO_NO0057A_9_42,2020-08-28T09:00:00+01:00,2020-08-28T10:00:00+01:00,81.2091140526,1,1
SPO_NO0057A_9_42,2020-08-20T22:00:00+01:00,2020-08-20T23:00:00+01:00,14.4198396124,1,1
SPO_NO0057A_9_42,2020-08-28T13:00:00+01:00,2020-08-28T14:00:00+01:00,59.6065083882,1,1
SPO_NO0057A_9_42,2020-08-28T18:00:00+01:00,2020-08-28T19:00:00+01:00,115.6854292468,1,1
SPO_NO0057A_9_42,2020-08-28T21:00:00+01:00,2020-08-28T22:00:00+01:00,50.4352351337,1,1
SPO_NO0057A_9_42,2020-08-28T17:00:00+01:00,2020-08-28T18:00:00+01:00,51.7480115439,1,1
SPO_NO0057A_9_42,2020-08-28T15:00:00+01:00,2020-08-28T16:00:00+01:00,50.004051998,1,1
SPO_NO0057A_9_42,2020-08-28T14:00:00+01:00,2020-08-28T15:00:00+01:00,65.7154744939,1,1
SPO_NO0057A_9_42,2020-08-28T19:00:00+01:00,2020-08-28T20:00:00+01:00,100.4101981122,1,1
SPO_NO0057A_9_42,2020-08-15T18:00:00+01:00,2020-08-15T19:00:00+01:00,19.9086638945,1,1
SPO_NO0057A_9_42,2020-08-28T22:00:00+01:00,2020-08-28T23:00:00+01:00,38.649582577,1,1
SPO_NO0057A_9_42,2020-08-28T10:00:00+01:00,2020-08-28T11:00:00+01:00,89.49987013,1,1
SPO_NO0057A_9_42,2020-08-28T16:00:00+01:00,2020-08-28T17:00:00+01:00,71.3878157715,1,1
SPO_NO0057A_9_42,2020-08-16T16:00:00+01:00,2020-08-16T17:00:00+01:00,29.1329047692,1,1
SPO_NO0057A_9_42,2020-08-16T18:00:00+01:00,2020-08-16T19:00:00+01:00,20.5106511895,1,1
SPO_NO0057A_9_42,2020-08-17T02:00:00+01:00,2020-08-17T03:00:00+01:00,16.4614907682,1,1
SPO_NO0057A_9_42,2020-08-17T10:00:00+01:00,2020-08-17T11:00:00+01:00,62.1535566631,1,1
SPO_NO0057A_9_42,2020-08-16T22:00:00+01:00,2020-08-16T23:00:00+01:00,63.9633091726,1,1
SPO_NO0057A_9_42,2020-08-17T15:00:00+01:00,2020-08-17T16:00:00+01:00,42.5173719639,1,1
SPO_NO0057A_9_42,2020-08-17T07:00:00+01:00,2020-08-17T08:00:00+01:00,130.2324179516,1,1
SPO_NO0057A_9_42,2020-08-17T06:00:00+01:00,2020-08-17T07:00:00+01:00,97.5669524742,1,1
SPO_NO0057A_9_42,2020-08-16T17:00:00+01:00,2020-08-16T18:00:00+01:00,22.6628528213,1,1
SPO_NO0057A_9_42,2020-08-17T11:00:00+01:00,2020-08-17T12:00:00+01:00,46.3737990068,1,1
SPO_NO0057A_9_42,2020-08-17T03:00:00+01:00,2020-08-17T04:00:00+01:00,16.6843922145,1,1
SPO_NO0057A_9_42,2020-08-16T20:00:00+01:00,2020-08-16T21:00:00+01:00,47.9566795708,1,1
SPO_NO0057A_9_42,2020-08-17T01:00:00+01:00,2020-08-17T02:00:00+01:00,24.6666686037,1,1
SPO_NO0057A_9_42,2020-08-16T15:00:00+01:00,2020-08-16T16:00:00+01:00,30.4202742858,1,1
SPO_NO0057A_9_42,2020-08-16T21:00:00+01:00,2020-08-16T22:00:00+01:00,76.2650000986,1,1
SPO_NO0057A_9_42,2020-08-17T05:00:00+01:00,2020-08-17T06:00:00+01:00,82.8514800095,1,1
SPO_NO0057A_9_42,2020-08-17T00:00:00+01:00,2020-08-17T01:00:00+01:00,37.4079720452,1,1
SPO_NO0057A_9_42,2020-08-16T19:00:00+01:00,2020-08-16T20:00:00+01:00,27.2130783708,1,1
SPO_NO0057A_9_42,2020-08-17T12:00:00+01:00,2020-08-17T13:00:00+01:00,65.4210635064,1,1
SPO_NO0057A_9_42,2020-08-17T13:00:00+01:00,2020-08-17T14:00:00+01:00,56.7783267164,1,1
SPO_NO0057A_9_42,2020-08-16T23:00:00+01:00,2020-08-17T00:00:00+01:00,54.2519486863,1,1
SPO_NO0057A_9_42,2020-08-01T06:00:00+01:00,2020-08-01T07:00:00+01:00,15.978445491,1,1
SPO_NO0057A_9_42,2020-08-07T09:00:00+01:00,2020-08-07T10:00:00+01:00,90.0567961508,1,1
SPO_NO0057A_9_42,2020-08-10T06:00:00+01:00,2020-08-10T07:00:00+01:00,71.3750836327,1,1
SPO_NO0057A_9_42,2020-08-01T20:00:00+01:00,2020-08-01T21:00:00+01:00,19.8109128761,1,1
